Run,Data
2023-01-01,63.10576480561379
2023-01-01,37.96170813705687
2023-01-01,50.73211980472213
2023-01-01,44.76356305564558
2023-01-08,80.41062417725189
2023-01-08,52.182940400276316
2023-01-08,121.15428215160014
2023-01-08,53.60285942473302
2023-01-08,42.23644237434968
2023-01-08,51.9819189315612
2023-01-15,54.305060178209104
2023-01-15,21.574924894012675
2023-01-22,88.4582728264093
2023-01-22,59.32078538163345
2023-01-22,63.56970584966394
2023-01-22,34.14552132388021
2023-01-22,73.38178133315532
2023-01-22,92.01255592601788
2023-01-29,24.178427551934714
2023-01-29,95.88036437563157
2023-02-05,52.063755161630375
2023-02-05,48.95751403263702
2023-02-12,79.03461678297188
2023-02-19,41.73573252365042
2023-02-19,107.88755654700562
2023-02-19,62.96129580571353
2023-02-26,90.67562686004855
2023-02-26,35.38513091236342
2023-02-26,41.53636730533593
2023-03-05,44.2346860801428
2023-03-05,27.40618074670221
2023-03-05,66.73652192843718
2023-03-05,64.23129542337736
2023-03-05,31.962243404710627
2023-03-05,68.10302827183347
2023-03-12,42.48729413479688
2023-03-12,71.90867442404222
2023-03-12,54.52767306568163
2023-03-12,35.79429000964729
2023-03-12,66.7792255150933
2023-03-19,40.9384037263114
2023-03-26,24.208530732065867
2023-03-26,33.61157525931175
2023-04-02,39.10959663848142
2023-04-09,30.931309371321788
2023-04-09,69.39510328073405
2023-04-09,44.104431422411984
2023-04-09,25.793521633818433
2023-04-16,28.50024615707927
2023-04-16,64.73162113382774
2023-04-16,50.747616149668744
2023-04-16,43.63135060346797
2023-04-16,38.362400117904535
2023-04-16,52.77505098919965
2023-04-23,56.572588709038065
2023-04-23,55.27442450893463
2023-04-30,44.630183649411705
2023-04-30,88.67549532503429
2023-04-30,32.7061306635085
2023-05-07,49.65778717372198
2023-05-07,41.550859425282454
2023-05-07,58.649709873289815
2023-05-07,41.72754677643743
2023-05-14,52.06863706521817
2023-05-14,92.32039827006382
2023-05-14,26.86962179291476
2023-05-14,77.23204769504383
2023-05-21,52.5943392686783
2023-05-28,63.43750658963392
2023-05-28,43.90141854338033
2023-06-04,54.462987757267946
2023-06-04,73.73460462063304
2023-06-04,23.4685113884883
2023-06-11,53.235284309358356
2023-06-11,103.87282476978008
2023-06-11,72.669249566938
2023-06-11,57.23753884837942
2023-06-11,60.250096884699744
2023-06-18,37.24996658358529
2023-06-18,53.64621666800096
2023-06-25,48.35855367118723
2023-06-25,48.62857086241894
2023-06-25,36.82216201801851
2023-06-25,122.90762442077167
2023-06-25,71.20109290859614
2023-07-02,53.693790961164495
2023-07-02,36.55135150450008
2023-07-02,53.921202292293714
2023-07-02,36.996831956356445
2023-07-02,38.31174160471214
2023-07-09,119.9870877513456
2023-07-09,72.47456186417773
2023-07-09,43.58716068661351
2023-07-09,45.20051475180327
2023-07-09,38.26127075764818
2023-07-09,29.77874413360859
2023-07-16,48.40895131309071
2023-07-16,66.3720126839268
2023-07-16,41.093711955108994
2023-07-16,80.1887041699856
2023-07-16,41.11523651205845
2023-07-16,35.363717315016174
2023-07-23,29.239070917624595
2023-07-23,46.46373336777505
2023-07-23,43.369785986373124
2023-07-23,47.506511834229904
2023-07-30,102.37985153736724
2023-07-30,56.33701726711642
2023-07-30,78.6636114577648
2023-08-06,53.05527708287041
2023-08-06,78.58062180379977
2023-08-13,51.436691959589055
2023-08-13,86.13780491522878
2023-08-20,42.04770426875204
2023-08-20,50.080078353062675
2023-08-20,71.81145385518474
2023-08-20,50.51593653808336
2023-08-27,43.517194004832845
2023-08-27,71.4893334844453
2023-09-03,52.95349664746908
2023-09-10,41.59401916672786
2023-09-10,48.13692400729657
2023-09-10,57.245642394960804
2023-09-10,49.81818896286381
2023-09-10,51.523330604091804
2023-09-17,50.75958017519229
2023-09-17,76.29827394064205
2023-09-17,54.24010059197199
2023-09-17,57.53815647938845
2023-09-17,42.23031408340648
2023-09-24,64.3300151512967
2023-09-24,46.85477546498182
2023-09-24,22.588901552445915
2023-09-24,76.53892272450899
2023-10-01,44.256690429127595
2023-10-01,41.92432187456913
