Run,Data
2023-01-01,76.94961074358626
2023-01-01,52.67473662958967
2023-01-01,78.29283709728215
2023-01-01,65.17026349380039
2023-01-01,37.099820717281794
2023-01-01,53.79595014145092
2023-01-08,29.930566026811555
2023-01-08,38.211560514557135
2023-01-08,29.020824658444816
2023-01-08,45.138619484570015
2023-01-08,46.22815548949498
2023-01-08,56.58100105130853
2023-01-15,51.26068547179857
2023-01-15,39.02898074636926
2023-01-15,57.77827270938407
2023-01-15,35.62581283825757
2023-01-15,68.96520345851991
2023-01-15,81.32528193994212
2023-01-22,59.18856362187103
2023-01-22,34.75898627730443
2023-01-22,80.29935934079974
2023-01-22,42.81457081209088
2023-01-22,54.367502199085955
2023-01-22,30.459089337250262
2023-01-29,38.97286206386448
2023-01-29,119.16727779767213
2023-01-29,68.55113170682279
2023-01-29,50.243294412373416
2023-01-29,49.80404089514452
2023-01-29,90.65797351954733
2023-02-05,31.931392848223574
2023-02-05,65.43801037367679
2023-02-05,38.56496493304308
2023-02-05,69.02211541997825
2023-02-05,70.36872562379472
2023-02-05,32.03899124087764
2023-02-12,71.09492964646024
2023-02-12,44.14086153842443
2023-02-12,53.37588726879521
2023-02-12,82.24732901780271
2023-02-12,80.64634656186561
2023-02-12,47.83577098318272
2023-02-19,73.85593954887695
2023-02-19,42.678126914474596
2023-02-19,34.01633315162042
2023-02-19,68.81931904585795
2023-02-19,57.980264822201846
2023-02-19,42.81325164286327
2023-02-26,82.03469604104104
2023-02-26,82.59145826510769
2023-02-26,50.6817354413136
2023-02-26,46.045475226362036
2023-02-26,48.221974808044514
2023-02-26,62.111182781925585
2023-03-05,87.873482994813
2023-03-05,29.49015266077104
2023-03-05,52.10229226342473
2023-03-05,34.27637358207498
2023-03-05,55.47667354239518
2023-03-05,22.091278620072988
2023-03-12,93.74054596481359
2023-03-12,89.89383977789066
2023-03-12,71.47692516590176
2023-03-12,41.33998877158885
2023-03-12,23.832427731277107
2023-03-12,36.69239658480434
2023-03-19,37.296866385112516
2023-03-19,43.078100959020745
2023-03-19,36.06630216090706
2023-03-19,37.890373758957445
2023-03-19,46.613782125978545
2023-03-19,59.218840417859894
2023-03-26,51.24192239045683
2023-03-26,84.60409313698916
2023-03-26,59.7527865534483
2023-03-26,26.119975045655035
2023-03-26,28.920758998991
2023-03-26,59.93590186280772
2023-04-02,78.55115848822547
2023-04-02,44.61311328493291
2023-04-02,65.03038498710339
2023-04-02,27.9974232784439
2023-04-02,42.09047415009053
2023-04-02,60.60142210587904
2023-04-09,95.27336590028024
2023-04-09,59.18032173357956
2023-04-09,62.500614930452734
2023-04-09,82.57260446168699
2023-04-09,93.32547830473841
2023-04-09,60.51017355916678
2023-04-16,53.358453014850625
2023-04-16,55.713767141450056
2023-04-16,48.26447334150823
2023-04-16,62.09141701544059
2023-04-16,32.202472195251005
2023-04-16,46.0219051209751
2023-04-23,40.59743644817574
2023-04-23,81.45376007083465
2023-04-23,47.31249005194978
2023-04-23,47.78633509965736
2023-04-23,76.1563840527229
2023-04-23,38.752384233280594
2023-04-30,27.746194355531607
2023-04-30,35.70661161617299
2023-04-30,73.13365120384327
2023-04-30,57.683520595230085
2023-04-30,71.21492950923304
2023-04-30,41.640699526437714
2023-05-07,51.80593384197616
2023-05-07,52.696851787287464
2023-05-07,52.28915474645395
2023-05-07,39.73798106488528
2023-05-07,27.38521719007752
2023-05-07,52.122761689356615
2023-05-14,56.573847605756455
2023-05-14,52.172859299240436
2023-05-14,58.852707226886096
2023-05-14,23.794535172539216
2023-05-14,38.83718691927199
2023-05-14,24.711134249803735
2023-05-21,26.139069101193005
2023-05-21,23.326128464963446
2023-05-21,50.446792484184904
2023-05-21,42.344435552616474
2023-05-21,28.12960343583054
2023-05-21,25.44601097546614
2023-05-28,48.45540161080722
2023-05-28,45.533174381284326
2023-05-28,46.64830827682362
2023-05-28,45.264989147674974
2023-05-28,50.3587783400793
2023-05-28,55.34510350792922
2023-06-04,67.72276105601438
2023-06-04,47.45604636236764
2023-06-04,76.99657907111019
2023-06-04,50.494119634536375
2023-06-04,41.88525013850637
2023-06-04,46.46289468879488
2023-06-11,33.55081467921724
2023-06-11,71.36744381745575
2023-06-11,72.28666691916403
2023-06-11,38.020796990418624
2023-06-11,56.75446678029635
2023-06-11,90.22122577851943
2023-06-18,44.61463703152658
2023-06-18,49.37428654389312
2023-06-18,44.58858419411652
2023-06-18,48.03295564541694
2023-06-18,68.44739534983678
2023-06-18,24.490718661826012
2023-06-25,41.316987299424035
2023-06-25,116.33075349875388
2023-06-25,33.1779253189486
2023-06-25,28.86578042760054
2023-06-25,23.552408484849206
2023-06-25,19.959073830130745
2023-07-02,48.93136130107511
2023-07-02,82.18324935713332
2023-07-02,41.3104945591818
2023-07-02,66.5596434041131
2023-07-02,40.92379136956937
2023-07-02,56.67879620803764
2023-07-09,24.79352656878961
2023-07-09,92.02415523112971
2023-07-09,72.30038199960349
2023-07-09,63.28260684705812
2023-07-09,66.91866649033828
2023-07-09,30.331814445991725
2023-07-16,39.85051459627345
2023-07-16,37.631532638212164
2023-07-16,69.54844432624535
2023-07-16,54.563202504780385
2023-07-16,36.47019753717945
2023-07-16,69.56439315571792
2023-07-23,75.19602435806986
2023-07-23,66.08166714926114
2023-07-23,28.973227731399472
2023-07-23,156.85698841638853
2023-07-23,42.06333841544178
2023-07-23,55.25590807993054
2023-07-30,67.8515960728276
2023-07-30,68.27338107907231
2023-07-30,48.29569248594228
2023-07-30,32.31752369294303
2023-07-30,47.63574765792272
2023-07-30,39.318665668797934
2023-08-06,57.11402233623555
2023-08-06,45.18539078658835
2023-08-06,91.93068428010356
2023-08-06,56.67109724297189
2023-08-06,27.210116753848222
2023-08-06,76.16440110315258
2023-08-13,29.12974813075193
2023-08-13,85.1723375977595
2023-08-13,30.653857120203533
2023-08-13,57.729789664766585
2023-08-13,58.38182517662626
2023-08-13,59.62696500670799
2023-08-20,48.772831721360625
2023-08-20,49.881726683783036
2023-08-20,20.76128006268895
2023-08-20,38.98454817614687
2023-08-20,74.31059315030991
2023-08-20,66.91373217710469
2023-08-27,36.71746690649031
2023-08-27,47.93255296189091
2023-08-27,27.26275055079189
2023-08-27,52.29159047152318
2023-08-27,38.2727989186421
2023-08-27,86.1684508327986
2023-09-03,62.3626739353063
2023-09-03,76.30847429719573
