Run,Data
2023-01-01,42.40172739044823
2023-01-08,64.5419932416768
2023-01-15,54.029086844080595
2023-01-22,42.0720256482071
2023-01-29,40.1980632721935
2023-02-05,52.24009488277502
2023-02-12,46.69159864971751
2023-02-19,67.1050407072308
2023-02-26,51.13002669077098
2023-03-05,31.23317936379381
2023-03-12,54.17207127633892
2023-03-19,52.60277297041429
2023-03-26,46.45987211469081
2023-04-02,63.64985935564932
2023-04-09,41.284202329064136
2023-04-16,36.46335263174909
2023-04-23,55.59978134477842
2023-04-30,28.884313928425236
2023-05-07,54.83087785809091
2023-05-14,80.12017589168633
2023-05-21,51.7929388844733
2023-05-28,42.40713551190302
2023-06-04,33.528577022526306
2023-06-11,69.39019639710678
2023-06-18,51.656144614605076
2023-06-25,74.51380910659584
2023-07-02,35.22538938576246
2023-07-09,55.533640436647644
2023-07-16,89.97936741463745
2023-07-23,69.65630964198003
2023-07-30,78.51746914035483
2023-08-06,98.34450300356792
2023-08-13,75.35643557595778
2023-08-20,50.53733805951894
2023-08-27,55.34412548929475
2023-09-03,61.108660694638246
2023-09-10,59.63694754956035
2023-09-17,63.833401777211556
2023-09-24,72.90426705642845
2023-10-01,66.12757471805065
