Run,Data
2023-01-01,76.94961074358626
2023-01-01,52.67473662958967
2023-01-01,78.29283709728215
2023-01-01,65.17026349380039
2023-01-01,37.099820717281794
2023-01-01,53.79595014145092
2023-01-08,29.930566026811555
2023-01-08,38.211560514557135
2023-01-08,29.020824658444816
2023-01-08,45.138619484570015
2023-01-08,46.22815548949498
2023-01-08,56.58100105130853
2023-01-15,51.26068547179857
2023-01-15,39.02898074636926
2023-01-15,57.77827270938407
2023-01-15,35.62581283825757
2023-01-15,68.96520345851991
2023-01-15,81.32528193994212
2023-01-22,59.18856362187103
2023-01-22,34.75898627730443
2023-01-22,80.29935934079974
2023-01-22,42.81457081209088
2023-01-22,54.367502199085955
2023-01-22,30.459089337250262
2023-01-29,38.97286206386448
2023-01-29,119.16727779767213
2023-01-29,68.55113170682279
2023-01-29,50.243294412373416
2023-01-29,49.80404089514452
2023-01-29,90.65797351954733
2023-02-05,31.931392848223574
2023-02-05,65.43801037367679
2023-02-05,38.56496493304308
2023-02-05,69.02211541997825
2023-02-05,70.36872562379472
2023-02-05,32.03899124087764
2023-02-12,71.09492964646024
2023-02-12,44.14086153842443
2023-02-12,53.37588726879521
2023-02-12,82.24732901780271
2023-02-12,80.64634656186561
2023-02-12,47.83577098318272
2023-02-19,73.85593954887695
2023-02-19,42.678126914474596
2023-02-19,34.01633315162042
2023-02-19,68.81931904585795
2023-02-19,57.980264822201846
2023-02-19,42.81325164286327
2023-02-26,82.03469604104104
2023-02-26,82.59145826510769
2023-02-26,50.6817354413136
2023-02-26,46.045475226362036
2023-02-26,48.221974808044514
2023-02-26,62.111182781925585
2023-03-05,87.873482994813
2023-03-05,29.49015266077104
2023-03-05,52.10229226342473
2023-03-05,34.27637358207498
2023-03-05,55.47667354239518
2023-03-05,22.091278620072988
2023-03-12,93.74054596481359
2023-03-12,89.89383977789066
2023-03-12,71.47692516590176
2023-03-12,41.33998877158885
2023-03-12,23.832427731277107
2023-03-12,36.69239658480434
2023-03-19,37.296866385112516
2023-03-19,43.078100959020745
2023-03-19,36.06630216090706
2023-03-19,37.890373758957445
2023-03-19,46.613782125978545
2023-03-19,59.218840417859894
2023-03-26,51.24192239045683
2023-03-26,84.60409313698916
2023-03-26,59.7527865534483
2023-03-26,26.119975045655035
2023-03-26,28.920758998991
2023-03-26,59.93590186280772
2023-04-02,78.55115848822547
2023-04-02,44.61311328493291
2023-04-02,65.03038498710339
2023-04-02,27.9974232784439
2023-04-02,42.09047415009053
2023-04-02,60.60142210587904
2023-04-09,95.27336590028024
2023-04-09,59.18032173357956
2023-04-09,62.500614930452734
2023-04-09,82.57260446168699
2023-04-09,93.32547830473841
2023-04-09,60.51017355916678
2023-04-16,53.358453014850625
2023-04-16,55.713767141450056
2023-04-16,48.26447334150823
2023-04-16,62.09141701544059
2023-04-16,32.202472195251005
2023-04-16,46.0219051209751
2023-04-23,40.59743644817574
2023-04-23,81.45376007083465
2023-04-23,47.31249005194978
2023-04-23,47.78633509965736
2023-04-23,76.1563840527229
2023-04-23,38.752384233280594
2023-04-30,27.746194355531607
2023-04-30,35.70661161617299
2023-04-30,73.13365120384327
2023-04-30,57.683520595230085
2023-04-30,71.21492950923304
2023-04-30,41.640699526437714
2023-05-07,51.80593384197616
2023-05-07,52.696851787287464
2023-05-07,52.28915474645395
2023-05-07,39.73798106488528
2023-05-07,27.38521719007752
2023-05-07,52.122761689356615
2023-05-14,56.573847605756455
2023-05-14,52.172859299240436
2023-05-14,58.852707226886096
2023-05-14,23.794535172539216
2023-05-14,38.83718691927199
2023-05-14,24.711134249803735
2023-05-21,26.139069101193005
2023-05-21,23.326128464963446
2023-05-21,50.446792484184904
2023-05-21,42.344435552616474
2023-05-21,28.12960343583054
2023-05-21,25.44601097546614
